date,open,high,low,close,volume
2022-08-11 11:15:00,7320.65,7320.65,7307.0,7315.1,0
2022-08-11 11:30:00,7315.15,7316.1,7301.05,7307.5,0
2022-08-11 11:45:00,7307.55,7316.6,7307.2,7315.35,0
2022-08-11 12:00:00,7315.5,7318.95,7313.3,7314.05,0
2022-08-11 12:15:00,7314.25,7321.55,7313.9,7315.85,0
2022-08-11 12:30:00,7316.2,7317.85,7308.0,7308.45,0
2022-08-11 12:45:00,7308.4,7308.85,7294.6,7298.25,0
2022-08-11 13:00:00,7297.8,7304.05,7293.65,7293.7,0
2022-08-11 13:15:00,7293.55,7294.65,7275.55,7278.65,0
2022-08-11 13:30:00,7279.2,7285.55,7274.35,7283.25,0
2022-08-11 13:45:00,7283.0,7290.15,7283.0,7285.65,0
2022-08-11 14:00:00,7285.8,7286.5,7268.9,7271.35,0
2022-08-11 14:15:00,7271.15,7284.2,7263.85,7281.25,0
2022-08-11 14:30:00,7280.95,7284.45,7266.3,7274.65,0
2022-08-11 14:45:00,7275.05,7286.25,7273.6,7285.35,0
2022-08-11 15:00:00,7285.9,7290.3,7279.7,7280.85,0
2022-08-11 15:15:00,7281.1,7292.1,7278.35,7291.7,0
2022-08-12 09:15:00,7315.7,7315.7,7285.9,7297.3,0
2022-08-12 09:30:00,7298.25,7317.6,7294.0,7298.65,0
2022-08-12 09:45:00,7299.3,7317.0,7296.7,7312.05,0
2022-08-12 10:00:00,7312.1,7339.15,7311.75,7338.3,0
2022-08-12 10:15:00,7337.8,7340.15,7330.65,7335.6,0
2022-08-12 10:30:00,7335.15,7338.85,7327.65,7329.9,0
2022-08-12 10:45:00,7329.4,7345.5,7329.1,7339.0,0
2022-08-12 11:00:00,7339.3,7340.1,7327.1,7329.9,0
2022-08-12 11:15:00,7329.75,7331.7,7324.2,7325.65,0
2022-08-12 11:30:00,7325.15,7328.3,7317.0,7321.6,0
2022-08-12 11:45:00,7321.5,7324.5,7319.35,7320.5,0
2022-08-12 12:00:00,7320.4,7327.65,7319.9,7322.2,0
2022-08-12 12:15:00,7322.2,7326.55,7313.55,7323.95,0
2022-08-12 12:30:00,7324.05,7324.8,7313.7,7319.85,0
2022-08-12 12:45:00,7319.5,7323.55,7315.95,7323.4,0
2022-08-12 13:00:00,7323.65,7326.4,7319.4,7324.55,0
2022-08-12 13:15:00,7324.5,7325.5,7313.6,7321.6,0
2022-08-12 13:30:00,7321.75,7327.75,7317.4,7324.55,0
2022-08-12 13:45:00,7324.7,7326.55,7315.65,7317.65,0
2022-08-12 14:00:00,7317.85,7324.4,7317.85,7319.35,0
2022-08-12 14:15:00,7319.25,7322.05,7306.95,7310.35,0
2022-08-12 14:30:00,7310.9,7316.45,7306.25,7307.7,0
2022-08-12 14:45:00,7308.15,7309.3,7295.0,7297.7,0
2022-08-12 15:00:00,7298.55,7313.5,7298.45,7309.65,0
2022-08-12 15:15:00,7309.2,7320.75,7307.95,7319.25,0
2022-08-16 09:15:00,7356.05,7365.15,7344.15,7363.8,0
2022-08-16 09:30:00,7363.4,7374.35,7355.25,7371.95,0
2022-08-16 09:45:00,7372.2,7394.05,7366.7,7391.75,0
2022-08-16 10:00:00,7391.65,7398.0,7378.7,7383.0,0
2022-08-16 10:15:00,7382.8,7393.95,7381.65,7389.1,0
2022-08-16 10:30:00,7389.05,7392.3,7375.95,7379.6,0
2022-08-16 10:45:00,7379.9,7383.95,7376.0,7381.75,0
2022-08-16 11:00:00,7381.6,7386.2,7379.35,7381.8,0
2022-08-16 11:15:00,7382.05,7383.1,7365.75,7367.25,0
2022-08-16 11:30:00,7367.3,7369.8,7364.05,7366.05,0
2022-08-16 11:45:00,7366.0,7370.15,7350.15,7355.45,0
2022-08-16 12:00:00,7356.05,7358.1,7349.35,7354.15,0
2022-08-16 12:15:00,7353.85,7368.1,7353.05,7368.1,0
2022-08-16 12:30:00,7368.4,7371.85,7359.8,7361.05,0
2022-08-16 12:45:00,7361.1,7367.75,7359.9,7362.1,0
2022-08-16 13:00:00,7361.9,7366.65,7351.7,7351.7,0
2022-08-16 13:15:00,7351.8,7354.05,7345.55,7350.05,0
2022-08-16 13:30:00,7350.3,7358.7,7348.8,7356.7,0
2022-08-16 13:45:00,7355.95,7360.95,7354.8,7360.05,0
2022-08-16 14:00:00,7360.1,7365.3,7359.5,7361.45,0
2022-08-16 14:15:00,7361.65,7370.7,7361.25,7367.45,0
2022-08-16 14:30:00,7367.5,7368.6,7360.2,7366.85,0
2022-08-16 14:45:00,7366.2,7373.9,7362.75,7370.55,0
2022-08-16 15:00:00,7371.15,7388.45,7370.0,7386.2,0
2022-08-16 15:15:00,7386.0,7389.6,7383.35,7383.7,0
2022-08-17 09:15:00,7419.1,7431.55,7412.2,7425.6,0
2022-08-17 09:30:00,7426.05,7432.8,7420.85,7431.6,0
2022-08-17 09:45:00,7432.6,7441.15,7429.8,7439.95,0
2022-08-17 10:00:00,7440.2,7441.5,7432.1,7435.65,0
2022-08-17 10:15:00,7435.65,7454.5,7435.1,7454.45,0
2022-08-17 10:30:00,7454.05,7465.7,7452.1,7461.45,0
2022-08-17 10:45:00,7461.2,7467.45,7455.6,7458.15,0
2022-08-17 11:00:00,7458.15,7462.55,7456.7,7461.5,0
2022-08-17 11:15:00,7461.7,7464.3,7457.85,7461.6,0
2022-08-17 11:30:00,7461.35,7463.5,7456.15,7457.95,0
2022-08-17 11:45:00,7458.05,7458.45,7452.4,7457.15,0
2022-08-17 12:00:00,7456.95,7467.9,7456.8,7464.5,0
2022-08-17 12:15:00,7464.65,7471.3,7461.55,7467.1,0
2022-08-17 12:30:00,7467.25,7468.05,7461.55,7464.7,0
2022-08-17 12:45:00,7464.35,7467.15,7462.2,7464.85,0
2022-08-17 13:00:00,7463.75,7469.65,7461.8,7462.2,0
2022-08-17 13:15:00,7462.4,7465.15,7458.95,7463.4,0
2022-08-17 13:30:00,7463.7,7465.55,7458.55,7461.5,0
2022-08-17 13:45:00,7461.7,7461.7,7451.05,7457.35,0
2022-08-17 14:00:00,7457.6,7458.55,7446.95,7447.85,0
2022-08-17 14:15:00,7448.3,7456.3,7442.45,7454.0,0
2022-08-17 14:30:00,7454.1,7463.3,7453.25,7458.5,0
2022-08-17 14:45:00,7458.35,7462.95,7457.0,7462.75,0
2022-08-17 15:00:00,7462.7,7467.05,7458.35,7459.4,0
2022-08-17 15:15:00,7459.3,7459.6,7445.65,7448.6,0
2022-08-18 09:15:00,7458.7,7471.9,7436.25,7462.4,0
2022-08-18 09:30:00,7461.55,7495.95,7457.4,7493.7,0
2022-08-18 09:45:00,7493.75,7497.85,7487.15,7495.8,0
2022-08-18 10:00:00,7496.7,7507.6,7494.4,7503.35,0
2022-08-18 10:15:00,7500.85,7500.85,7481.85,7482.1,0
2022-08-18 10:30:00,7481.9,7494.65,7480.15,7494.0,0
2022-08-18 10:45:00,7493.7,7496.95,7488.9,7494.65,0
2022-08-18 11:00:00,7495.0,7495.4,7483.0,7483.6,0
2022-08-18 11:15:00,7483.5,7483.85,7469.3,7470.2,0
2022-08-18 11:30:00,7470.2,7473.9,7454.8,7472.5,0
2022-08-18 11:45:00,7472.2,7472.2,7457.8,7460.6,0
2022-08-18 12:00:00,7460.4,7466.2,7453.3,7457.55,0
2022-08-18 12:15:00,7457.5,7460.85,7447.9,7448.75,0
2022-08-18 12:30:00,7448.35,7456.1,7446.8,7454.6,0
2022-08-18 12:45:00,7454.35,7461.75,7451.6,7459.15,0
2022-08-18 13:00:00,7458.9,7460.75,7451.5,7455.9,0
2022-08-18 13:15:00,7455.3,7460.05,7453.4,7455.55,0
2022-08-18 13:30:00,7455.1,7457.65,7451.15,7452.0,0
2022-08-18 13:45:00,7452.2,7456.55,7449.85,7452.4,0
2022-08-18 14:00:00,7452.25,7460.8,7447.2,7460.8,0
2022-08-18 14:15:00,7460.5,7464.05,7457.25,7460.1,0
2022-08-18 14:30:00,7459.85,7469.4,7459.65,7467.55,0
2022-08-18 14:45:00,7467.35,7474.4,7466.85,7472.55,0
2022-08-18 15:00:00,7472.5,7486.65,7467.85,7485.7,0
2022-08-18 15:15:00,7485.4,7488.8,7474.65,7486.55,0
2022-08-19 09:15:00,7502.65,7519.6,7491.8,7514.75,0
2022-08-19 09:30:00,7515.25,7515.25,7476.5,7491.2,0
2022-08-19 09:45:00,7490.9,7500.1,7478.35,7496.15,0
2022-08-19 10:00:00,7495.5,7503.7,7487.05,7503.45,0
2022-08-19 10:15:00,7503.1,7507.85,7500.6,7502.9,0
2022-08-19 10:30:00,7502.55,7514.55,7499.85,7512.5,0
2022-08-19 10:45:00,7512.7,7520.8,7492.7,7494.7,0
2022-08-19 11:00:00,7495.45,7501.9,7461.7,7467.0,0
2022-08-19 11:15:00,7466.95,7481.45,7447.2,7448.15,0
2022-08-19 11:30:00,7447.95,7447.95,7408.95,7409.6,0
2022-08-19 11:45:00,7410.0,7443.2,7406.3,7440.9,0
2022-08-19 12:00:00,7440.65,7441.65,7426.9,7435.75,0
2022-08-19 12:15:00,7435.7,7435.7,7394.55,7394.55,0
2022-08-19 12:30:00,7394.85,7435.1,7384.05,7426.9,0
2022-08-19 12:45:00,7427.0,7435.4,7422.15,7427.45,0
2022-08-19 13:00:00,7427.5,7453.4,7427.45,7453.35,0
2022-08-19 13:15:00,7453.25,7458.2,7443.7,7452.55,0
2022-08-19 13:30:00,7452.25,7457.8,7430.15,7442.4,0
2022-08-19 13:45:00,7442.45,7443.55,7407.95,7415.9,0
2022-08-19 14:00:00,7415.65,7417.4,7387.8,7411.45,0
2022-08-19 14:15:00,7410.95,7422.2,7405.8,7421.05,0
2022-08-19 14:30:00,7421.45,7423.2,7413.7,7421.45,0
2022-08-19 14:45:00,7421.5,7428.25,7405.45,7415.0,0
2022-08-19 15:00:00,7415.3,7420.05,7397.4,7397.4,0
2022-08-19 15:15:00,7397.55,7397.55,7365.05,7367.1,0
2022-08-22 09:15:00,7368.75,7368.75,7286.75,7290.05,0
2022-08-22 09:30:00,7290.4,7312.2,7288.35,7297.45,0
2022-08-22 09:45:00,7297.55,7329.3,7297.3,7319.75,0
2022-08-22 10:00:00,7319.0,7320.8,7294.4,7306.2,0
2022-08-22 10:15:00,7306.15,7318.1,7304.75,7307.9,0
2022-08-22 10:30:00,7308.1,7310.6,7290.65,7292.15,0
2022-08-22 10:45:00,7292.55,7306.95,7291.65,7298.5,0
2022-08-22 11:00:00,7298.6,7305.75,7288.6,7302.15,0
2022-08-22 11:15:00,7301.9,7320.05,7300.65,7319.15,0
2022-08-22 11:30:00,7319.15,7319.4,7310.1,7311.9,0
2022-08-22 11:45:00,7311.75,7324.55,7310.1,7317.45,0
2022-08-22 12:00:00,7317.5,7328.75,7316.55,7326.65,0
2022-08-22 12:15:00,7326.5,7331.85,7325.85,7329.7,0
2022-08-22 12:30:00,7329.8,7339.5,7325.65,7325.65,0
2022-08-22 12:45:00,7325.65,7331.55,7303.95,7304.65,0
2022-08-22 13:00:00,7305.1,7312.3,7293.8,7295.5,0
2022-08-22 13:15:00,7295.5,7303.75,7287.85,7288.2,0
2022-08-22 13:30:00,7287.65,7287.65,7276.1,7278.3,0
2022-08-22 13:45:00,7278.4,7280.1,7261.0,7261.0,0
2022-08-22 14:00:00,7261.25,7270.2,7254.5,7260.1,0
2022-08-22 14:15:00,7259.95,7274.55,7259.9,7273.35,0
2022-08-22 14:30:00,7273.7,7273.8,7242.2,7244.7,0
2022-08-22 14:45:00,7243.9,7258.25,7234.1,7249.45,0
2022-08-22 15:00:00,7253.35,7254.5,7230.15,7241.8,0
2022-08-22 15:15:00,7242.15,7248.05,7238.2,7244.05,0
2022-08-23 09:15:00,7177.5,7288.55,7173.75,7284.2,0
2022-08-23 09:30:00,7284.35,7308.45,7274.8,7296.65,0
2022-08-23 09:45:00,7296.2,7314.85,7291.35,7299.2,0
2022-08-23 10:00:00,7299.1,7313.0,7275.5,7275.5,0
2022-08-23 10:15:00,7275.55,7297.45,7266.75,7282.55,0
2022-08-23 10:30:00,7282.65,7283.05,7235.15,7253.9,0
2022-08-23 10:45:00,7254.3,7258.8,7236.6,7244.3,0
2022-08-23 11:00:00,7244.8,7248.45,7225.8,7234.25,0
2022-08-23 11:15:00,7234.6,7261.9,7232.15,7253.55,0
2022-08-23 11:30:00,7254.35,7271.75,7252.55,7262.9,0
2022-08-23 11:45:00,7263.25,7273.0,7260.95,7265.35,0
2022-08-23 12:00:00,7265.45,7268.05,7259.05,7260.8,0
2022-08-23 12:15:00,7260.8,7268.3,7257.9,7267.1,0
2022-08-23 12:30:00,7267.05,7281.7,7264.3,7279.3,0
2022-08-23 12:45:00,7279.4,7290.9,7278.5,7289.65,0
2022-08-23 13:00:00,7289.75,7293.75,7274.65,7292.05,0
2022-08-23 13:15:00,7292.2,7300.75,7287.1,7299.5,0
2022-08-23 13:30:00,7299.7,7304.85,7296.7,7299.85,0
2022-08-23 13:45:00,7299.9,7309.3,7291.9,7305.6,0
2022-08-23 14:00:00,7305.65,7316.75,7302.15,7306.6,0
2022-08-23 14:15:00,7306.25,7318.95,7304.95,7318.55,0
2022-08-23 14:30:00,7318.35,7325.75,7312.05,7322.1,0
2022-08-23 14:45:00,7321.55,7326.4,7317.9,7320.75,0
2022-08-23 15:00:00,7321.1,7330.8,7306.95,7330.75,0
2022-08-23 15:15:00,7330.75,7353.95,7329.75,7353.7,0
2022-08-24 09:15:00,7337.5,7373.0,7337.5,7345.4,0
2022-08-24 09:30:00,7345.5,7345.5,7308.1,7330.7,0
2022-08-24 09:45:00,7330.95,7341.9,7321.95,7333.7,0
2022-08-24 10:00:00,7333.95,7346.5,7330.65,7343.25,0
2022-08-24 10:15:00,7343.75,7353.5,7339.5,7342.4,0
2022-08-24 10:30:00,7342.5,7347.5,7340.15,7343.55,0
2022-08-24 10:45:00,7343.6,7347.35,7335.1,7337.15,0
2022-08-24 11:00:00,7337.25,7346.05,7336.05,7346.05,0
2022-08-24 11:15:00,7345.55,7347.85,7337.0,7339.3,0
2022-08-24 11:30:00,7339.3,7346.15,7337.7,7340.95,0
2022-08-24 11:45:00,7340.85,7344.9,7321.5,7321.5,0
2022-08-24 12:00:00,7321.2,7326.35,7316.7,7319.9,0
2022-08-24 12:15:00,7319.4,7324.95,7315.25,7323.0,0
2022-08-24 12:30:00,7323.0,7325.3,7319.75,7319.95,0
2022-08-24 12:45:00,7320.05,7320.1,7297.65,7298.65,0
2022-08-24 13:00:00,7298.45,7302.0,7294.3,7298.15,0
2022-08-24 13:15:00,7298.3,7301.6,7288.65,7291.3,0
2022-08-24 13:30:00,7291.25,7305.9,7290.95,7305.4,0
2022-08-24 13:45:00,7305.4,7313.75,7302.05,7306.0,0
2022-08-24 14:00:00,7306.2,7319.5,7304.75,7314.5,0
2022-08-24 14:15:00,7313.8,7317.8,7310.5,7317.1,0
2022-08-24 14:30:00,7317.05,7333.6,7316.1,7331.25,0
2022-08-24 14:45:00,7331.1,7357.75,7330.9,7354.45,0
2022-08-24 15:00:00,7354.4,7363.3,7353.8,7357.25,0
2022-08-24 15:15:00,7357.25,7357.55,7348.75,7349.4,0
2022-08-25 09:15:00,7396.2,7413.45,7390.3,7403.75,0
2022-08-25 09:30:00,7403.85,7404.9,7394.4,7404.35,0
2022-08-25 09:45:00,7404.05,7417.9,7403.55,7416.1,0
2022-08-25 10:00:00,7415.4,7418.8,7406.7,7407.8,0
2022-08-25 10:15:00,7408.55,7408.55,7395.9,7398.55,0
2022-08-25 10:30:00,7398.95,7405.9,7393.0,7405.35,0
2022-08-25 10:45:00,7404.85,7413.35,7401.35,7411.6,0
2022-08-25 11:00:00,7411.15,7411.75,7400.8,7402.3,0
2022-08-25 11:15:00,7402.1,7402.35,7384.7,7389.4,0
2022-08-25 11:30:00,7389.4,7400.95,7385.45,7399.25,0
2022-08-25 11:45:00,7399.15,7407.5,7398.8,7406.5,0
2022-08-25 12:00:00,7406.3,7409.3,7404.05,7404.05,0
2022-08-25 12:15:00,7404.15,7407.9,7399.2,7400.9,0
2022-08-25 12:30:00,7400.7,7404.95,7396.5,7400.45,0
2022-08-25 12:45:00,7400.6,7406.2,7398.35,7405.2,0
2022-08-25 13:00:00,7405.2,7406.85,7394.5,7401.6,0
2022-08-25 13:15:00,7401.6,7406.2,7395.55,7403.6,0
2022-08-25 13:30:00,7403.15,7408.05,7400.4,7401.8,0
2022-08-25 13:45:00,7401.6,7405.75,7399.5,7400.95,0
2022-08-25 14:00:00,7401.0,7402.6,7393.1,7400.25,0
2022-08-25 14:15:00,7400.1,7401.85,7382.05,7384.4,0
2022-08-25 14:30:00,7384.6,7388.65,7362.7,7373.5,0
2022-08-25 14:45:00,7373.5,7374.15,7347.4,7347.5,0
2022-08-25 15:00:00,7347.3,7351.6,7325.1,7325.25,0
2022-08-25 15:15:00,7324.6,7341.2,7321.85,7337.95,0
2022-08-26 09:15:00,7385.45,7424.1,7385.45,7419.45,0
2022-08-26 09:30:00,7419.2,7423.25,7413.7,7415.6,0
2022-08-26 09:45:00,7415.7,7434.85,7412.4,7424.2,0
2022-08-26 10:00:00,7424.35,7429.15,7415.35,7420.4,0
2022-08-26 10:15:00,7420.45,7420.45,7407.0,7409.4,0
2022-08-26 10:30:00,7409.4,7416.75,7398.5,7398.5,0
2022-08-26 10:45:00,7399.45,7404.6,7394.0,7400.8,0
2022-08-26 11:00:00,7401.3,7411.55,7400.25,7401.5,0
2022-08-26 11:15:00,7401.35,7410.05,7398.15,7401.3,0
2022-08-26 11:30:00,7401.15,7407.05,7397.7,7403.05,0
2022-08-26 11:45:00,7403.2,7406.7,7398.95,7400.8,0
2022-08-26 12:00:00,7400.8,7408.35,7399.4,7401.75,0
2022-08-26 12:15:00,7401.55,7401.75,7387.4,7399.45,0
2022-08-26 12:30:00,7399.35,7400.3,7394.25,7397.9,0
2022-08-26 12:45:00,7397.75,7404.7,7393.65,7394.8,0
2022-08-26 13:00:00,7394.7,7395.9,7376.2,7382.0,0
2022-08-26 13:15:00,7382.05,7387.5,7366.5,7372.65,0
2022-08-26 13:30:00,7372.85,7376.05,7362.65,7371.65,0
2022-08-26 13:45:00,7371.65,7376.75,7368.4,7375.85,0
2022-08-26 14:00:00,7375.85,7385.15,7375.35,7382.4,0
2022-08-26 14:15:00,7382.4,7387.1,7372.5,7378.05,0
2022-08-26 14:30:00,7378.25,7383.4,7367.85,7373.95,0
2022-08-26 14:45:00,7373.6,7378.85,7369.2,7376.0,0
2022-08-26 15:00:00,7376.4,7377.75,7349.7,7368.95,0
2022-08-26 15:15:00,7369.15,7380.5,7364.15,7367.15,0
2022-08-29 09:15:00,7157.4,7242.5,7157.4,7240.8,0
2022-08-29 09:30:00,7240.3,7267.85,7235.0,7262.1,0
2022-08-29 09:45:00,7261.4,7276.4,7255.85,7266.5,0
2022-08-29 10:00:00,7266.25,7267.2,7250.25,7255.6,0
2022-08-29 10:15:00,7255.7,7263.2,7252.1,7263.1,0
2022-08-29 10:30:00,7263.25,7266.05,7249.05,7250.9,0
2022-08-29 10:45:00,7251.95,7257.8,7251.75,7253.2,0
2022-08-29 11:00:00,7252.85,7269.2,7251.55,7252.4,0
2022-08-29 11:15:00,7252.85,7275.65,7251.0,7259.75,0
2022-08-29 11:30:00,7259.65,7266.35,7259.05,7260.4,0
2022-08-29 11:45:00,7260.35,7263.15,7253.45,7254.3,0
2022-08-29 12:00:00,7254.15,7266.7,7253.7,7254.1,0
2022-08-29 12:15:00,7254.4,7266.65,7254.15,7262.7,0
2022-08-29 12:30:00,7262.9,7270.9,7261.2,7261.6,0
2022-08-29 12:45:00,7261.4,7265.7,7251.3,7258.05,0
2022-08-29 13:00:00,7257.9,7268.4,7255.85,7263.1,0
2022-08-29 13:15:00,7263.1,7269.65,7262.75,7264.55,0
2022-08-29 13:30:00,7264.55,7272.7,7260.15,7267.95,0
2022-08-29 13:45:00,7268.25,7276.65,7266.05,7267.0,0
2022-08-29 14:00:00,7267.7,7272.45,7257.15,7268.15,0
2022-08-29 14:15:00,7268.05,7269.6,7256.15,7256.25,0
2022-08-29 14:30:00,7256.5,7268.35,7253.05,7267.35,0
2022-08-29 14:45:00,7267.15,7268.8,7254.65,7258.8,0
2022-08-29 15:00:00,7258.65,7268.75,7256.9,7262.7,0
2022-08-29 15:15:00,7263.1,7276.2,7262.85,7275.65,0
2022-08-30 09:15:00,7324.5,7356.3,7320.85,7346.05,0
2022-08-30 09:30:00,7345.5,7357.5,7342.1,7347.35,0
2022-08-30 09:45:00,7348.15,7363.15,7348.15,7362.25,0
2022-08-30 10:00:00,7361.8,7368.55,7353.65,7364.35,0
2022-08-30 10:15:00,7364.5,7371.6,7359.15,7368.85,0
2022-08-30 10:30:00,7368.85,7373.45,7363.9,7369.7,0
2022-08-30 10:45:00,7369.65,7371.35,7361.4,7365.15,0
2022-08-30 11:00:00,7365.35,7375.2,7364.0,7374.4,0
2022-08-30 11:15:00,7375.05,7381.55,7372.55,7377.35,0
2022-08-30 11:30:00,7377.05,7380.4,7371.0,7375.65,0
2022-08-30 11:45:00,7375.7,7384.35,7372.4,7383.1,0
2022-08-30 12:00:00,7383.0,7388.65,7381.05,7383.55,0
2022-08-30 12:15:00,7383.55,7385.6,7378.1,7378.35,0
2022-08-30 12:30:00,7378.1,7381.05,7367.3,7367.6,0
2022-08-30 12:45:00,7367.85,7371.4,7364.8,7370.65,0
2022-08-30 13:00:00,7369.85,7381.25,7369.85,7379.25,0
2022-08-30 13:15:00,7379.65,7387.0,7378.9,7386.05,0
2022-08-30 13:30:00,7386.25,7394.25,7386.05,7392.15,0
2022-08-30 13:45:00,7391.9,7392.25,7382.3,7392.1,0
2022-08-30 14:00:00,7392.1,7402.85,7391.8,7402.4,0
2022-08-30 14:15:00,7402.4,7407.1,7397.75,7398.5,0
2022-08-30 14:30:00,7398.55,7402.55,7395.1,7401.75,0
2022-08-30 14:45:00,7401.75,7404.35,7398.55,7402.95,0
2022-08-30 15:00:00,7403.45,7409.3,7402.35,7404.3,0
2022-08-30 15:15:00,7404.1,7412.15,7402.4,7406.4,0
2022-09-01 09:15:00,7367.3,7431.15,7351.2,7410.8,0
2022-09-01 09:30:00,7410.7,7431.75,7406.8,7431.3,0
2022-09-01 09:45:00,7431.45,7433.85,7415.35,7424.35,0
2022-09-01 10:00:00,7424.15,7443.05,7424.15,7437.95,0
2022-09-01 10:15:00,7437.7,7453.8,7436.9,7449.35,0
2022-09-01 10:30:00,7449.45,7451.85,7436.6,7446.55,0
2022-09-01 10:45:00,7446.85,7451.7,7441.95,7447.7,0
2022-09-01 11:00:00,7447.6,7447.9,7438.7,7438.8,0
2022-09-01 11:15:00,7439.2,7443.0,7433.2,7436.15,0
2022-09-01 11:30:00,7436.05,7436.05,7422.2,7423.45,0
2022-09-01 11:45:00,7423.4,7424.0,7404.5,7412.5,0
2022-09-01 12:00:00,7412.3,7420.2,7408.65,7419.45,0
2022-09-01 12:15:00,7419.6,7420.15,7410.1,7411.35,0
2022-09-01 12:30:00,7411.25,7412.15,7404.2,7411.35,0
2022-09-01 12:45:00,7410.8,7410.8,7401.55,7402.05,0
2022-09-01 13:00:00,7402.5,7403.95,7390.3,7395.25,0
2022-09-01 13:15:00,7394.65,7403.9,7391.55,7402.55,0
2022-09-01 13:30:00,7402.65,7403.9,7394.55,7399.05,0
2022-09-01 13:45:00,7399.15,7400.25,7376.1,7376.2,0
2022-09-01 14:00:00,7376.15,7395.35,7375.8,7394.35,0
2022-09-01 14:15:00,7392.8,7403.45,7387.7,7398.4,0
2022-09-01 14:30:00,7398.05,7415.55,7396.1,7414.7,0
2022-09-01 14:45:00,7414.45,7422.55,7410.65,7420.7,0
2022-09-01 15:00:00,7420.25,7433.25,7411.0,7430.8,0
2022-09-01 15:15:00,7430.7,7437.05,7420.05,7425.9,0
2022-09-02 09:15:00,7468.45,7484.9,7459.75,7478.55,0
2022-09-02 09:30:00,7477.35,7480.6,7455.55,7473.1,0
2022-09-02 09:45:00,7473.3,7484.8,7463.6,7475.05,0
2022-09-02 10:00:00,7476.15,7481.6,7466.6,7476.0,0
2022-09-02 10:15:00,7476.5,7498.2,7470.25,7495.65,0
2022-09-02 10:30:00,7496.05,7498.9,7483.8,7497.2,0
2022-09-02 10:45:00,7497.15,7499.45,7486.35,7491.75,0
2022-09-02 11:00:00,7491.8,7498.5,7484.75,7489.7,0
2022-09-02 11:15:00,7489.45,7491.35,7477.85,7483.2,0
2022-09-02 11:30:00,7483.85,7483.85,7469.65,7477.55,0
2022-09-02 11:45:00,7477.45,7478.8,7461.5,7465.05,0
2022-09-02 12:00:00,7464.45,7470.2,7462.2,7466.45,0
2022-09-02 12:15:00,7466.9,7469.5,7464.55,7465.45,0
2022-09-02 12:30:00,7465.85,7470.25,7463.45,7466.6,0
2022-09-02 12:45:00,7466.15,7473.2,7460.0,7467.75,0
2022-09-02 13:00:00,7467.5,7471.2,7461.0,7464.3,0
2022-09-02 13:15:00,7464.15,7466.4,7457.6,7459.55,0
2022-09-02 13:30:00,7459.4,7463.15,7451.6,7461.8,0
2022-09-02 13:45:00,7462.3,7468.05,7458.0,7467.45,0
2022-09-02 14:00:00,7467.4,7477.35,7466.75,7475.85,0
2022-09-02 14:15:00,7476.1,7479.45,7469.85,7472.2,0
2022-09-02 14:30:00,7471.85,7474.1,7444.95,7444.95,0
2022-09-02 14:45:00,7444.75,7444.75,7429.2,7436.75,0
2022-09-02 15:00:00,7437.05,7439.4,7417.45,7431.5,0
2022-09-02 15:15:00,7431.45,7433.55,7421.3,7422.35,0
2022-09-05 09:15:00,7455.6,7479.25,7452.1,7456.2,0
2022-09-05 09:30:00,7456.05,7465.85,7452.55,7459.95,0
2022-09-05 09:45:00,7460.1,7466.3,7453.4,7458.2,0
2022-09-05 10:00:00,7458.35,7460.75,7449.55,7459.65,0
2022-09-05 10:15:00,7459.7,7468.25,7459.5,7461.75,0
2022-09-05 10:30:00,7461.9,7462.45,7450.3,7455.75,0
2022-09-05 10:45:00,7455.9,7457.65,7448.65,7454.0,0
2022-09-05 11:00:00,7453.35,7461.2,7445.4,7455.65,0
2022-09-05 11:15:00,7456.25,7459.5,7453.3,7456.75,0
2022-09-05 11:30:00,7456.9,7457.9,7450.8,7456.9,0
2022-09-05 11:45:00,7456.75,7462.95,7454.75,7456.7,0
2022-09-05 12:00:00,7456.75,7460.3,7454.65,7456.65,0
2022-09-05 12:15:00,7456.25,7463.0,7454.05,7461.1,0
2022-09-05 12:30:00,7461.1,7468.75,7460.65,7468.65,0
2022-09-05 12:45:00,7468.8,7472.7,7460.05,7465.95,0
2022-09-05 13:00:00,7465.9,7472.85,7462.85,7464.0,0
2022-09-05 13:15:00,7463.95,7466.15,7458.0,7465.1,0
2022-09-05 13:30:00,7465.0,7467.45,7445.75,7447.6,0
2022-09-05 13:45:00,7447.8,7459.7,7446.1,7456.45,0
2022-09-05 14:00:00,7456.3,7464.3,7455.9,7462.2,0
2022-09-05 14:15:00,7462.25,7465.7,7457.4,7463.2,0
2022-09-05 14:30:00,7463.25,7468.2,7454.85,7463.95,0
2022-09-05 14:45:00,7463.2,7466.55,7457.1,7457.15,0
2022-09-05 15:00:00,7457.2,7472.25,7456.0,7470.85,0
2022-09-05 15:15:00,7471.05,7471.85,7461.6,7464.85,0
2022-09-06 09:15:00,7498.5,7518.55,7495.25,7511.1,0
2022-09-06 09:30:00,7511.9,7513.3,7492.7,7497.75,0
2022-09-06 09:45:00,7498.25,7506.8,7489.85,7506.5,0
2022-09-06 10:00:00,7506.2,7506.55,7486.5,7488.15,0
2022-09-06 10:15:00,7488.05,7490.4,7469.4,7477.1,0
2022-09-06 10:30:00,7477.0,7487.7,7472.65,7485.6,0
2022-09-06 10:45:00,7485.9,7485.95,7476.9,7483.8,0
